REF_AREA,TIME_PERIOD,ENERGY_PRODUCT,FLOW_BREAKDOWN,UNIT_MEASURE,OBS_VALUE,ASSESSMENT_CODE
AE,2016-04,CRUDEOIL,REFINOBS,CONVBBL,7596.0000,3
AE,2016-04,CRUDEOIL,REFINOBS,KBBL,24240.0000,3
AE,2016-04,CRUDEOIL,REFINOBS,KBD,808.0000,3
AE,2016-04,CRUDEOIL,REFINOBS,KL,3853.8586,3
AE,2016-04,CRUDEOIL,REFINOBS,KTONS,3191.1532,3
AE,2016-04,CRUDEOIL,STATDIFF,CONVBBL,7596.0000,3
AE,2016-04,CRUDEOIL,STATDIFF,KBBL,150.0000,3
AE,2016-04,CRUDEOIL,STATDIFF,KBD,5.0000,3
AE,2016-04,CRUDEOIL,STATDIFF,KL,23.8481,3
AE,2016-04,CRUDEOIL,STATDIFF,KTONS,19.7472,3
AE,2016-04,CRUDEOIL,STOCKCH,CONVBBL,7596.0000,3
AE,2016-04,CRUDEOIL,STOCKCH,KBBL,-243.0000,3
AE,2016-04,CRUDEOIL,STOCKCH,KBD,x,3
AE,2016-04,CRUDEOIL,STOCKCH,KL,-38.6340,3
AE,2016-04,CRUDEOIL,STOCKCH,KTONS,-31.9905,3
AE,2016-04,CRUDEOIL,TOTEXPSB,CONVBBL,7596.0000,3
AE,2016-04,CRUDEOIL,TOTEXPSB,KBBL,68070.0000,3
AE,2016-04,CRUDEOIL,TOTEXPSB,KBD,2269.0000,3
AE,2016-04,CRUDEOIL,TOTEXPSB,KL,10822.2837,3
AE,2016-04,CRUDEOIL,TOTEXPSB,KTONS,8961.2954,3
AE,2016-04,CRUDEOIL,TOTIMPSB,CONVBBL,7596.0000,3
AE,2016-04,CRUDEOIL,TOTIMPSB,KBBL,1440.0000,3
AE,2016-04,CRUDEOIL,TOTIMPSB,KBD,48.0000,3
AE,2016-04,CRUDEOIL,TOTIMPSB,KL,228.9421,3
AE,2016-04,CRUDEOIL,TOTIMPSB,KTONS,189.5735,3
AE,2016-04,CRUDEOIL,TRANSBAK,CONVBBL,7596.0000,3
AE,2016-04,CRUDEOIL,TRANSBAK,KBBL,-,3
AE,2016-04,CRUDEOIL,TRANSBAK,KBD,-,3
AE,2016-04,CRUDEOIL,TRANSBAK,KL,-,3
AE,2016-04,CRUDEOIL,TRANSBAK,KTONS,-,3
AE,2016-05,CRUDEOIL,CLOSTLV,CONVBBL,7596.0000,3
AE,2016-05,CRUDEOIL,CLOSTLV,KBBL,2089.0000,3
AE,2016-05,CRUDEOIL,CLOSTLV,KBD,x,3
AE,2016-05,CRUDEOIL,CLOSTLV,KL,332.1250,3
AE,2016-05,CRUDEOIL,CLOSTLV,KTONS,275.0132,3
AE,2016-05,CRUDEOIL,DIRECUSE,CONVBBL,7596.0000,3
AE,2016-05,CRUDEOIL,DIRECUSE,KBBL,465.0000,3
AE,2016-05,CRUDEOIL,DIRECUSE,KBD,15.0000,3
AE,2016-05,CRUDEOIL,DIRECUSE,KL,73.9292,3
AE,2016-05,CRUDEOIL,DIRECUSE,KTONS,61.2164,3
AE,2016-05,CRUDEOIL,INDPROD,CONVBBL,7596.0000,3
AE,2016-05,CRUDEOIL,INDPROD,KBBL,104005.0000,1
AE,2016-05,CRUDEOIL,INDPROD,KBD,3355.0000,1
AE,2016-05,CRUDEOIL,INDPROD,KL,16535.5019,1
AE,2016-05,CRUDEOIL,INDPROD,KTONS,13692.0748,1
AE,2016-05,CRUDEOIL,OSOURCES,CONVBBL,7596.0000,3
AE,2016-05,CRUDEOIL,OSOURCES,KBBL,-,3
AE,2016-05,CRUDEOIL,OSOURCES,KBD,-,3
AE,2016-05,CRUDEOIL,OSOURCES,KL,-,3
AE,2016-05,CRUDEOIL,OSOURCES,KTONS,-,3
AE,2016-05,CRUDEOIL,REFINOBS,CONVBBL,7596.0000,3
AE,2016-05,CRUDEOIL,REFINOBS,KBBL,27993.0000,3
AE,2016-05,CRUDEOIL,REFINOBS,KBD,903.0000,3
AE,2016-05,CRUDEOIL,REFINOBS,KL,4450.5390,3
AE,2016-05,CRUDEOIL,REFINOBS,KTONS,3685.2291,3
AE,2016-05,CRUDEOIL,STATDIFF,CONVBBL,7596.0000,3
AE,2016-05,CRUDEOIL,STATDIFF,KBBL,248.0000,3
AE,2016-05,CRUDEOIL,STATDIFF,KBD,8.0000,3
AE,2016-05,CRUDEOIL,STATDIFF,KL,39.4289,3
AE,2016-05,CRUDEOIL,STATDIFF,KTONS,32.6488,3
AE,2016-05,CRUDEOIL,STOCKCH,CONVBBL,7596.0000,3
AE,2016-05,CRUDEOIL,STOCKCH,KBBL,409.0000,3
AE,2016-05,CRUDEOIL,STOCKCH,KBD,x,3
AE,2016-05,CRUDEOIL,STOCKCH,KL,65.0259,3
AE,2016-05,CRUDEOIL,STOCKCH,KTONS,53.8441,3
AE,2016-05,CRUDEOIL,TOTEXPSB,CONVBBL,7596.0000,3
AE,2016-05,CRUDEOIL,TOTEXPSB,KBBL,76911.0000,3
AE,2016-05,CRUDEOIL,TOTEXPSB,KBD,2481.0000,3
AE,2016-05,CRUDEOIL,TOTEXPSB,KL,12227.8928,3
AE,2016-05,CRUDEOIL,TOTEXPSB,KTONS,10125.1975,3
AE,2016-05,CRUDEOIL,TOTIMPSB,CONVBBL,7596.0000,3
AE,2016-05,CRUDEOIL,TOTIMPSB,KBBL,2015.0000,3
AE,2016-05,CRUDEOIL,TOTIMPSB,KBD,65.0000,3
AE,2016-05,CRUDEOIL,TOTIMPSB,KL,320.3599,3
AE,2016-05,CRUDEOIL,TOTIMPSB,KTONS,265.2712,3
AE,2016-05,CRUDEOIL,TRANSBAK,CONVBBL,7596.0000,3
AE,2016-05,CRUDEOIL,TRANSBAK,KBBL,-,3
AE,2016-05,CRUDEOIL,TRANSBAK,KBD,-,3
AE,2016-05,CRUDEOIL,TRANSBAK,KL,-,3
AE,2016-05,CRUDEOIL,TRANSBAK,KTONS,-,3
AE,2016-06,CRUDEOIL,CLOSTLV,CONVBBL,7596.0000,3
AE,2016-06,CRUDEOIL,CLOSTLV,KBBL,6458.0000,3
AE,2016-06,CRUDEOIL,CLOSTLV,KBD,x,3
AE,2016-06,CRUDEOIL,CLOSTLV,KL,1026.7417,3
AE,2016-06,CRUDEOIL,CLOSTLV,KTONS,850.1843,3
AE,2016-06,CRUDEOIL,DIRECUSE,CONVBBL,7596.0000,3
AE,2016-06,CRUDEOIL,DIRECUSE,KBBL,0.0000,3
AE,2016-06,CRUDEOIL,DIRECUSE,KBD,0.0000,3
AE,2016-06,CRUDEOIL,DIRECUSE,KL,0.0000,3
AE,2016-06,CRUDEOIL,DIRECUSE,KTONS,0.0000,3
AE,2016-06,CRUDEOIL,INDPROD,CONVBBL,7596.0000,3
AE,2016-06,CRUDEOIL,INDPROD,KBBL,102540.0000,1
AE,2016-06,CRUDEOIL,INDPROD,KBD,3418.0000,1
AE,2016-06,CRUDEOIL,INDPROD,KL,16302.5851,1
AE,2016-06,CRUDEOIL,INDPROD,KTONS,13499.2101,1
AE,2016-06,CRUDEOIL,OSOURCES,CONVBBL,7596.0000,3
AE,2016-06,CRUDEOIL,OSOURCES,KBBL,-,3
AE,2016-06,CRUDEOIL,OSOURCES,KBD,-,3
AE,2016-06,CRUDEOIL,OSOURCES,KL,-,3
AE,2016-06,CRUDEOIL,OSOURCES,KTONS,-,3
AE,2016-06,CRUDEOIL,REFINOBS,CONVBBL,7596.0000,3
AE,2016-06,CRUDEOIL,REFINOBS,KBBL,27060.0000,3
AE,2016-06,CRUDEOIL,REFINOBS,KBD,902.0000,3
AE,2016-06,CRUDEOIL,REFINOBS,KL,4302.2036,3
AE,2016-06,CRUDEOIL,REFINOBS,KTONS,3562.4013,3
AE,2016-06,CRUDEOIL,STATDIFF,CONVBBL,7596.0000,3
AE,2016-06,CRUDEOIL,STATDIFF,KBBL,-3120.0000,3
AE,2016-06,CRUDEOIL,STATDIFF,KBD,-104.0000,3
AE,2016-06,CRUDEOIL,STATDIFF,KL,-496.0412,3
AE,2016-06,CRUDEOIL,STATDIFF,KTONS,-410.7425,3
AE,2016-06,CRUDEOIL,STOCKCH,CONVBBL,7596.0000,3
AE,2016-06,CRUDEOIL,STOCKCH,KBBL,4369.0000,3
AE,2016-06,CRUDEOIL,STOCKCH,KBD,x,3
AE,2016-06,CRUDEOIL,STOCKCH,KL,694.6167,3
AE,2016-06,CRUDEOIL,STOCKCH,KTONS,575.1711,3
AE,2016-06,CRUDEOIL,TOTEXPSB,CONVBBL,7596.0000,3
AE,2016-06,CRUDEOIL,TOTEXPSB,KBBL,69330.0000,3
AE,2016-06,CRUDEOIL,TOTEXPSB,KBD,2311.0000,3
AE,2016-06,CRUDEOIL,TOTEXPSB,KL,11022.6080,3
AE,2016-06,CRUDEOIL,TOTEXPSB,KTONS,9127.1722,3
AE,2016-06,CRUDEOIL,TOTIMPSB,CONVBBL,7596.0000,3
AE,2016-06,CRUDEOIL,TOTIMPSB,KBBL,1980.0000,3
AE,2016-06,CRUDEOIL,TOTIMPSB,KBD,66.0000,3
AE,2016-06,CRUDEOIL,TOTIMPSB,KL,314.7954,3
AE,2016-06,CRUDEOIL,TOTIMPSB,KTONS,260.6635,3
AE,2016-06,CRUDEOIL,TRANSBAK,CONVBBL,7596.0000,3
AE,2016-06,CRUDEOIL,TRANSBAK,KBBL,-,3
AE,2016-06,CRUDEOIL,TRANSBAK,KBD,-,3
AE,2016-06,CRUDEOIL,TRANSBAK,KL,-,3
AE,2016-06,CRUDEOIL,TRANSBAK,KTONS,-,3
AE,2016-07,CRUDEOIL,CLOSTLV,CONVBBL,7596.0000,3
AE,2016-07,CRUDEOIL,CLOSTLV,KBBL,2637.0000,3
AE,2016-07,CRUDEOIL,CLOSTLV,KBD,x,3
AE,2016-07,CRUDEOIL,CLOSTLV,KL,419.2502,3
AE,2016-07,CRUDEOIL,CLOSTLV,KTONS,347.1564,3
AE,2016-07,CRUDEOIL,DIRECUSE,CONVBBL,7596.0000,3
AE,2016-07,CRUDEOIL,DIRECUSE,KBBL,310.0000,3
AE,2016-07,CRUDEOIL,DIRECUSE,KBD,10.0000,3
AE,2016-07,CRUDEOIL,DIRECUSE,KL,49.2861,3
AE,2016-07,CRUDEOIL,DIRECUSE,KTONS,40.8110,3
AE,2016-07,CRUDEOIL,INDPROD,CONVBBL,7596.0000,3
AE,2016-07,CRUDEOIL,INDPROD,KBBL,105958.0000,1
AE,2016-07,CRUDEOIL,INDPROD,KBD,3418.0000,1
AE,2016-07,CRUDEOIL,INDPROD,KL,16846.0046,1
AE,2016-07,CRUDEOIL,INDPROD,KTONS,13949.1838,1
AE,2016-07,CRUDEOIL,OSOURCES,CONVBBL,7596.0000,3
AE,2016-07,CRUDEOIL,OSOURCES,KBBL,-,3
AE,2016-07,CRUDEOIL,OSOURCES,KBD,-,3
AE,2016-07,CRUDEOIL,OSOURCES,KL,-,3
AE,2016-07,CRUDEOIL,OSOURCES,KTONS,-,3
AE,2016-07,CRUDEOIL,REFINOBS,CONVBBL,7596.0000,3
AE,2016-07,CRUDEOIL,REFINOBS,KBBL,28303.0000,3
AE,2016-07,CRUDEOIL,REFINOBS,KBD,913.0000,3
AE,2016-07,CRUDEOIL,REFINOBS,KL,4499.8251,3
AE,2016-07,CRUDEOIL,REFINOBS,KTONS,3726.0400,3
AE,2016-07,CRUDEOIL,STATDIFF,CONVBBL,7596.0000,3
AE,2016-07,CRUDEOIL,STATDIFF,KBBL,465.0000,3
AE,2016-07,CRUDEOIL,STATDIFF,KBD,15.0000,3
AE,2016-07,CRUDEOIL,STATDIFF,KL,73.9292,3
AE,2016-07,CRUDEOIL,STATDIFF,KTONS,61.2164,3
AE,2016-07,CRUDEOIL,STOCKCH,CONVBBL,7596.0000,3
AE,2016-07,CRUDEOIL,STOCKCH,KBBL,-3821.0000,3
AE,2016-07,CRUDEOIL,STOCKCH,KBD,x,3
AE,2016-07,CRUDEOIL,STOCKCH,KL,-607.4915,3
AE,2016-07,CRUDEOIL,STOCKCH,KTONS,-503.0279,3
AE,2016-07,CRUDEOIL,TOTEXPSB,CONVBBL,7596.0000,3
AE,2016-07,CRUDEOIL,TOTEXPSB,KBBL,78213.0000,3
AE,2016-07,CRUDEOIL,TOTEXPSB,KBD,2523.0000,3
AE,2016-07,CRUDEOIL,TOTEXPSB,KL,12434.8946,3
AE,2016-07,CRUDEOIL,TOTEXPSB,KTONS,10296.6035,3
AE,2016-07,CRUDEOIL,TOTIMPSB,CONVBBL,7596.0000,3
AE,2016-07,CRUDEOIL,TOTIMPSB,KBBL,1302.0000,3
AE,2016-07,CRUDEOIL,TOTIMPSB,KBD,42.0000,3
AE,2016-07,CRUDEOIL,TOTIMPSB,KL,207.0018,3
AE,2016-07,CRUDEOIL,TOTIMPSB,KTONS,171.4060,3
AE,2016-07,CRUDEOIL,TRANSBAK,CONVBBL,7596.0000,3
AE,2016-07,CRUDEOIL,TRANSBAK,KBBL,-,3
AE,2016-07,CRUDEOIL,TRANSBAK,KBD,-,3
AE,2016-07,CRUDEOIL,TRANSBAK,KL,-,3
AE,2016-07,CRUDEOIL,TRANSBAK,KTONS,-,3
AE,2016-08,CRUDEOIL,CLOSTLV,CONVBBL,7596.0000,3
AE,2016-08,CRUDEOIL,CLOSTLV,KBBL,2477.0000,3
AE,2016-08,CRUDEOIL,CLOSTLV,KBD,x,3
AE,2016-08,CRUDEOIL,CLOSTLV,KL,393.8122,3
AE,2016-08,CRUDEOIL,CLOSTLV,KTONS,326.0927,3
AE,2016-08,CRUDEOIL,DIRECUSE,CONVBBL,7596.0000,3
AE,2016-08,CRUDEOIL,DIRECUSE,KBBL,31.0000,3
AE,2016-08,CRUDEOIL,DIRECUSE,KBD,1.0000,3
AE,2016-08,CRUDEOIL,DIRECUSE,KL,4.9286,3
AE,2016-08,CRUDEOIL,DIRECUSE,KTONS,4.0811,3
AE,2016-08,CRUDEOIL,INDPROD,CONVBBL,7596.0000,3
AE,2016-08,CRUDEOIL,INDPROD,KBBL,105276.0000,1
AE,2016-08,CRUDEOIL,INDPROD,KBD,3396.0000,1
AE,2016-08,CRUDEOIL,INDPROD,KL,16737.5751,1
AE,2016-08,CRUDEOIL,INDPROD,KTONS,13859.3997,1
AE,2016-08,CRUDEOIL,OSOURCES,CONVBBL,7596.0000,3
AE,2016-08,CRUDEOIL,OSOURCES,KBBL,-,3
AE,2016-08,CRUDEOIL,OSOURCES,KBD,-,3
AE,2016-08,CRUDEOIL,OSOURCES,KL,-,3
AE,2016-08,CRUDEOIL,OSOURCES,KTONS,-,3
AE,2016-08,CRUDEOIL,REFINOBS,CONVBBL,7596.0000,3
AE,2016-08,CRUDEOIL,REFINOBS,KBBL,28024.0000,3
AE,2016-08,CRUDEOIL,REFINOBS,KBD,904.0000,3
AE,2016-08,CRUDEOIL,REFINOBS,KL,4455.4676,3
AE,2016-08,CRUDEOIL,REFINOBS,KTONS,3689.3102,3
AE,2016-08,CRUDEOIL,STATDIFF,CONVBBL,7596.0000,3
AE,2016-08,CRUDEOIL,STATDIFF,KBBL,527.0000,3
AE,2016-08,CRUDEOIL,STATDIFF,KBD,17.0000,3
AE,2016-08,CRUDEOIL,STATDIFF,KL,83.7864,3
AE,2016-08,CRUDEOIL,STATDIFF,KTONS,69.3786,3
AE,2016-08,CRUDEOIL,STOCKCH,CONVBBL,7596.0000,3
