REF_AREA,TIME_PERIOD,ENERGY_PRODUCT,FLOW_BREAKDOWN,UNIT_MEASURE,OBS_VALUE,ASSESSMENT_CODE
AE,2012-01,CRUDEOIL,STATDIFF,KBBL,0.0000,3
AE,2012-01,CRUDEOIL,STATDIFF,KBD,0.0000,3
AE,2012-01,CRUDEOIL,STATDIFF,KL,0.0000,3
AE,2012-01,CRUDEOIL,STATDIFF,KTONS,0.0000,3
AE,2012-01,CRUDEOIL,STOCKCH,CONVBBL,7596.0000,3
AE,2012-01,CRUDEOIL,STOCKCH,KBBL,-753.0000,3
AE,2012-01,CRUDEOIL,STOCKCH,KBD,x,3
AE,2012-01,CRUDEOIL,STOCKCH,KL,-119.7176,3
AE,2012-01,CRUDEOIL,STOCKCH,KTONS,-99.1311,3
AE,2012-01,CRUDEOIL,TOTEXPSB,CONVBBL,7596.0000,3
AE,2012-01,CRUDEOIL,TOTEXPSB,KBBL,71982.0000,3
AE,2012-01,CRUDEOIL,TOTEXPSB,KBD,2322.0000,3
AE,2012-01,CRUDEOIL,TOTEXPSB,KL,11444.2431,3
AE,2012-01,CRUDEOIL,TOTEXPSB,KTONS,9476.3033,3
AE,2012-01,CRUDEOIL,TOTIMPSB,CONVBBL,7596.0000,3
AE,2012-01,CRUDEOIL,TOTIMPSB,KBBL,0.0000,3
AE,2012-01,CRUDEOIL,TOTIMPSB,KBD,0.0000,3
AE,2012-01,CRUDEOIL,TOTIMPSB,KL,0.0000,3
AE,2012-01,CRUDEOIL,TOTIMPSB,KTONS,0.0000,3
AE,2012-01,CRUDEOIL,TRANSBAK,CONVBBL,7596.0000,3
AE,2012-01,CRUDEOIL,TRANSBAK,KBBL,-,3
AE,2012-01,CRUDEOIL,TRANSBAK,KBD,-,3
AE,2012-01,CRUDEOIL,TRANSBAK,KL,-,3
AE,2012-01,CRUDEOIL,TRANSBAK,KTONS,-,3
AE,2012-02,CRUDEOIL,CLOSTLV,CONVBBL,7596.0000,3
AE,2012-02,CRUDEOIL,CLOSTLV,KBBL,0.0000,3
AE,2012-02,CRUDEOIL,CLOSTLV,KBD,x,3
AE,2012-02,CRUDEOIL,CLOSTLV,KL,0.0000,3
AE,2012-02,CRUDEOIL,CLOSTLV,KTONS,0.0000,3
AE,2012-02,CRUDEOIL,DIRECUSE,CONVBBL,7596.0000,3
AE,2012-02,CRUDEOIL,DIRECUSE,KBBL,0.0000,3
AE,2012-02,CRUDEOIL,DIRECUSE,KBD,0.0000,3
AE,2012-02,CRUDEOIL,DIRECUSE,KL,0.0000,3
AE,2012-02,CRUDEOIL,DIRECUSE,KTONS,0.0000,3
AE,2012-02,CRUDEOIL,INDPROD,CONVBBL,7596.0000,3
AE,2012-02,CRUDEOIL,INDPROD,KBBL,75632.0000,1
AE,2012-02,CRUDEOIL,INDPROD,KBD,2608.0000,1
AE,2012-02,CRUDEOIL,INDPROD,KL,12024.5477,1
AE,2012-02,CRUDEOIL,INDPROD,KTONS,9956.8194,1
AE,2012-02,CRUDEOIL,OSOURCES,CONVBBL,7596.0000,3
AE,2012-02,CRUDEOIL,OSOURCES,KBBL,-,3
AE,2012-02,CRUDEOIL,OSOURCES,KBD,-,3
AE,2012-02,CRUDEOIL,OSOURCES,KL,-,3
AE,2012-02,CRUDEOIL,OSOURCES,KTONS,-,3
AE,2012-02,CRUDEOIL,REFINOBS,CONVBBL,7596.0000,3
AE,2012-02,CRUDEOIL,REFINOBS,KBBL,4002.0000,3
AE,2012-02,CRUDEOIL,REFINOBS,KBD,138.0000,3
AE,2012-02,CRUDEOIL,REFINOBS,KL,636.2682,3
AE,2012-02,CRUDEOIL,REFINOBS,KTONS,526.8562,3
AE,2012-02,CRUDEOIL,STATDIFF,CONVBBL,7596.0000,3
AE,2012-02,CRUDEOIL,STATDIFF,KBBL,0.0000,3
AE,2012-02,CRUDEOIL,STATDIFF,KBD,0.0000,3
AE,2012-02,CRUDEOIL,STATDIFF,KL,0.0000,3
AE,2012-02,CRUDEOIL,STATDIFF,KTONS,0.0000,3
AE,2012-02,CRUDEOIL,STOCKCH,CONVBBL,7596.0000,3
AE,2012-02,CRUDEOIL,STOCKCH,KBBL,-1077.0000,3
AE,2012-02,CRUDEOIL,STOCKCH,KBD,x,3
AE,2012-02,CRUDEOIL,STOCKCH,KL,-171.2296,3
AE,2012-02,CRUDEOIL,STOCKCH,KTONS,-141.7852,3
AE,2012-02,CRUDEOIL,TOTEXPSB,CONVBBL,7596.0000,3
AE,2012-02,CRUDEOIL,TOTEXPSB,KBBL,72703.0000,3
AE,2012-02,CRUDEOIL,TOTEXPSB,KBD,2507.0000,3
AE,2012-02,CRUDEOIL,TOTEXPSB,KL,11558.8731,3
AE,2012-02,CRUDEOIL,TOTEXPSB,KTONS,9571.2217,3
AE,2012-02,CRUDEOIL,TOTIMPSB,CONVBBL,7596.0000,3
AE,2012-02,CRUDEOIL,TOTIMPSB,KBBL,0.0000,3
AE,2012-02,CRUDEOIL,TOTIMPSB,KBD,0.0000,3
AE,2012-02,CRUDEOIL,TOTIMPSB,KL,0.0000,3
AE,2012-02,CRUDEOIL,TOTIMPSB,KTONS,0.0000,3
AE,2012-02,CRUDEOIL,TRANSBAK,CONVBBL,7596.0000,3
AE,2012-02,CRUDEOIL,TRANSBAK,KBBL,-,3
AE,2012-02,CRUDEOIL,TRANSBAK,KBD,-,3
AE,2012-02,CRUDEOIL,TRANSBAK,KL,-,3
AE,2012-02,CRUDEOIL,TRANSBAK,KTONS,-,3
AE,2012-03,CRUDEOIL,CLOSTLV,CONVBBL,7596.0000,3
AE,2012-03,CRUDEOIL,CLOSTLV,KBBL,0.0000,3
AE,2012-03,CRUDEOIL,CLOSTLV,KBD,x,3
AE,2012-03,CRUDEOIL,CLOSTLV,KL,0.0000,3
AE,2012-03,CRUDEOIL,CLOSTLV,KTONS,0.0000,3
AE,2012-03,CRUDEOIL,DIRECUSE,CONVBBL,7596.0000,3
AE,2012-03,CRUDEOIL,DIRECUSE,KBBL,0.0000,3
AE,2012-03,CRUDEOIL,DIRECUSE,KBD,0.0000,3
AE,2012-03,CRUDEOIL,DIRECUSE,KL,0.0000,3
AE,2012-03,CRUDEOIL,DIRECUSE,KTONS,0.0000,3
AE,2012-03,CRUDEOIL,INDPROD,CONVBBL,7596.0000,3
AE,2012-03,CRUDEOIL,INDPROD,KBBL,83049.0000,1
AE,2012-03,CRUDEOIL,INDPROD,KBD,2679.0000,1
AE,2012-03,CRUDEOIL,INDPROD,KL,13203.7585,1
AE,2012-03,CRUDEOIL,INDPROD,KTONS,10933.2543,1
AE,2012-03,CRUDEOIL,OSOURCES,CONVBBL,7596.0000,3
AE,2012-03,CRUDEOIL,OSOURCES,KBBL,-,3
AE,2012-03,CRUDEOIL,OSOURCES,KBD,-,3
AE,2012-03,CRUDEOIL,OSOURCES,KL,-,3
AE,2012-03,CRUDEOIL,OSOURCES,KTONS,-,3
AE,2012-03,CRUDEOIL,REFINOBS,CONVBBL,7596.0000,3
AE,2012-03,CRUDEOIL,REFINOBS,KBBL,3658.0000,3
AE,2012-03,CRUDEOIL,REFINOBS,KBD,118.0000,3
AE,2012-03,CRUDEOIL,REFINOBS,KL,581.5765,3
AE,2012-03,CRUDEOIL,REFINOBS,KTONS,481.5692,3
AE,2012-03,CRUDEOIL,STATDIFF,CONVBBL,7596.0000,3
AE,2012-03,CRUDEOIL,STATDIFF,KBBL,0.0000,3
AE,2012-03,CRUDEOIL,STATDIFF,KBD,0.0000,3
AE,2012-03,CRUDEOIL,STATDIFF,KL,0.0000,3
AE,2012-03,CRUDEOIL,STATDIFF,KTONS,0.0000,3
AE,2012-03,CRUDEOIL,STOCKCH,CONVBBL,7596.0000,3
AE,2012-03,CRUDEOIL,STOCKCH,KBBL,952.0000,3
AE,2012-03,CRUDEOIL,STOCKCH,KBD,x,3
AE,2012-03,CRUDEOIL,STOCKCH,KL,151.3562,3
AE,2012-03,CRUDEOIL,STOCKCH,KTONS,125.3291,3
AE,2012-03,CRUDEOIL,TOTEXPSB,CONVBBL,7596.0000,3
AE,2012-03,CRUDEOIL,TOTEXPSB,KBBL,78461.0000,3
AE,2012-03,CRUDEOIL,TOTEXPSB,KBD,2531.0000,3
AE,2012-03,CRUDEOIL,TOTEXPSB,KL,12474.3235,3
AE,2012-03,CRUDEOIL,TOTEXPSB,KTONS,10329.2522,3
AE,2012-03,CRUDEOIL,TOTIMPSB,CONVBBL,7596.0000,3
AE,2012-03,CRUDEOIL,TOTIMPSB,KBBL,0.0000,3
AE,2012-03,CRUDEOIL,TOTIMPSB,KBD,0.0000,3
AE,2012-03,CRUDEOIL,TOTIMPSB,KL,0.0000,3
AE,2012-03,CRUDEOIL,TOTIMPSB,KTONS,0.0000,3
AE,2012-03,CRUDEOIL,TRANSBAK,CONVBBL,7596.0000,3
AE,2012-03,CRUDEOIL,TRANSBAK,KBBL,-,3
AE,2012-03,CRUDEOIL,TRANSBAK,KBD,-,3
AE,2012-03,CRUDEOIL,TRANSBAK,KL,-,3
AE,2012-03,CRUDEOIL,TRANSBAK,KTONS,-,3
AE,2012-04,CRUDEOIL,CLOSTLV,CONVBBL,7596.0000,3
AE,2012-04,CRUDEOIL,CLOSTLV,KBBL,0.0000,3
AE,2012-04,CRUDEOIL,CLOSTLV,KBD,x,3
AE,2012-04,CRUDEOIL,CLOSTLV,KL,0.0000,3
AE,2012-04,CRUDEOIL,CLOSTLV,KTONS,0.0000,3
AE,2012-04,CRUDEOIL,DIRECUSE,CONVBBL,7596.0000,3
AE,2012-04,CRUDEOIL,DIRECUSE,KBBL,2370.0000,3
AE,2012-04,CRUDEOIL,DIRECUSE,KBD,79.0000,3
AE,2012-04,CRUDEOIL,DIRECUSE,KL,376.8005,3
AE,2012-04,CRUDEOIL,DIRECUSE,KTONS,312.0063,3
AE,2012-04,CRUDEOIL,INDPROD,CONVBBL,7596.0000,3
AE,2012-04,CRUDEOIL,INDPROD,KBBL,81450.0000,1
AE,2012-04,CRUDEOIL,INDPROD,KBD,2715.0000,1
AE,2012-04,CRUDEOIL,INDPROD,KL,12949.5373,1
AE,2012-04,CRUDEOIL,INDPROD,KTONS,10722.7488,1
AE,2012-04,CRUDEOIL,OSOURCES,CONVBBL,7596.0000,3
AE,2012-04,CRUDEOIL,OSOURCES,KBBL,-,3
AE,2012-04,CRUDEOIL,OSOURCES,KBD,-,3
AE,2012-04,CRUDEOIL,OSOURCES,KL,-,3
AE,2012-04,CRUDEOIL,OSOURCES,KTONS,-,3
AE,2012-04,CRUDEOIL,REFINOBS,CONVBBL,7596.0000,3
AE,2012-04,CRUDEOIL,REFINOBS,KBBL,4440.0000,3
AE,2012-04,CRUDEOIL,REFINOBS,KBD,148.0000,3
AE,2012-04,CRUDEOIL,REFINOBS,KL,705.9048,3
AE,2012-04,CRUDEOIL,REFINOBS,KTONS,584.5182,3
AE,2012-04,CRUDEOIL,STATDIFF,CONVBBL,7596.0000,3
AE,2012-04,CRUDEOIL,STATDIFF,KBBL,0.0000,3
AE,2012-04,CRUDEOIL,STATDIFF,KBD,0.0000,3
AE,2012-04,CRUDEOIL,STATDIFF,KL,0.0000,3
AE,2012-04,CRUDEOIL,STATDIFF,KTONS,0.0000,3
AE,2012-04,CRUDEOIL,STOCKCH,CONVBBL,7596.0000,3
AE,2012-04,CRUDEOIL,STOCKCH,KBBL,801.0000,3
AE,2012-04,CRUDEOIL,STOCKCH,KBD,x,3
AE,2012-04,CRUDEOIL,STOCKCH,KL,127.3490,3
AE,2012-04,CRUDEOIL,STOCKCH,KTONS,105.4502,3
AE,2012-04,CRUDEOIL,TOTEXPSB,CONVBBL,7596.0000,3
AE,2012-04,CRUDEOIL,TOTEXPSB,KBBL,73860.0000,3
AE,2012-04,CRUDEOIL,TOTEXPSB,KBD,2462.0000,3
AE,2012-04,CRUDEOIL,TOTEXPSB,KL,11742.8217,3
AE,2012-04,CRUDEOIL,TOTEXPSB,KTONS,9723.5387,3
AE,2012-04,CRUDEOIL,TOTIMPSB,CONVBBL,7596.0000,3
AE,2012-04,CRUDEOIL,TOTIMPSB,KBBL,0.0000,3
AE,2012-04,CRUDEOIL,TOTIMPSB,KBD,0.0000,3
AE,2012-04,CRUDEOIL,TOTIMPSB,KL,0.0000,3
AE,2012-04,CRUDEOIL,TOTIMPSB,KTONS,0.0000,3
AE,2012-04,CRUDEOIL,TRANSBAK,CONVBBL,7596.0000,3
AE,2012-04,CRUDEOIL,TRANSBAK,KBBL,-,3
AE,2012-04,CRUDEOIL,TRANSBAK,KBD,-,3
AE,2012-04,CRUDEOIL,TRANSBAK,KL,-,3
AE,2012-04,CRUDEOIL,TRANSBAK,KTONS,-,3
AE,2012-05,CRUDEOIL,CLOSTLV,CONVBBL,7596.0000,3
AE,2012-05,CRUDEOIL,CLOSTLV,KBBL,0.0000,3
AE,2012-05,CRUDEOIL,CLOSTLV,KBD,x,3
AE,2012-05,CRUDEOIL,CLOSTLV,KL,0.0000,3
AE,2012-05,CRUDEOIL,CLOSTLV,KTONS,0.0000,3
AE,2012-05,CRUDEOIL,DIRECUSE,CONVBBL,7596.0000,3
AE,2012-05,CRUDEOIL,DIRECUSE,KBBL,1209.0000,3
AE,2012-05,CRUDEOIL,DIRECUSE,KBD,39.0000,3
AE,2012-05,CRUDEOIL,DIRECUSE,KL,192.2160,3
AE,2012-05,CRUDEOIL,DIRECUSE,KTONS,159.1627,3
AE,2012-05,CRUDEOIL,INDPROD,CONVBBL,7596.0000,3
AE,2012-05,CRUDEOIL,INDPROD,KBBL,73873.0000,1
AE,2012-05,CRUDEOIL,INDPROD,KBD,2383.0000,1
AE,2012-05,CRUDEOIL,INDPROD,KL,11744.8885,1
AE,2012-05,CRUDEOIL,INDPROD,KTONS,9725.2501,1
AE,2012-05,CRUDEOIL,OSOURCES,CONVBBL,7596.0000,3
AE,2012-05,CRUDEOIL,OSOURCES,KBBL,-,3
AE,2012-05,CRUDEOIL,OSOURCES,KBD,-,3
AE,2012-05,CRUDEOIL,OSOURCES,KL,-,3
AE,2012-05,CRUDEOIL,OSOURCES,KTONS,-,3
AE,2012-05,CRUDEOIL,REFINOBS,CONVBBL,7596.0000,3
AE,2012-05,CRUDEOIL,REFINOBS,KBBL,6634.0000,3
AE,2012-05,CRUDEOIL,REFINOBS,KBD,214.0000,3
AE,2012-05,CRUDEOIL,REFINOBS,KL,1054.7235,3
AE,2012-05,CRUDEOIL,REFINOBS,KTONS,873.3544,3
AE,2012-05,CRUDEOIL,STATDIFF,CONVBBL,7596.0000,3
AE,2012-05,CRUDEOIL,STATDIFF,KBBL,0.0000,3
AE,2012-05,CRUDEOIL,STATDIFF,KBD,0.0000,3
AE,2012-05,CRUDEOIL,STATDIFF,KL,0.0000,3
AE,2012-05,CRUDEOIL,STATDIFF,KTONS,0.0000,3
AE,2012-05,CRUDEOIL,STOCKCH,CONVBBL,7596.0000,3
AE,2012-05,CRUDEOIL,STOCKCH,KBBL,-1134.0000,3
AE,2012-05,CRUDEOIL,STOCKCH,KBD,x,3
AE,2012-05,CRUDEOIL,STOCKCH,KL,-180.2919,3
AE,2012-05,CRUDEOIL,STOCKCH,KTONS,-149.2891,3
AE,2012-05,CRUDEOIL,TOTEXPSB,CONVBBL,7596.0000,3
AE,2012-05,CRUDEOIL,TOTEXPSB,KBBL,67177.0000,3
AE,2012-05,CRUDEOIL,TOTEXPSB,KBD,2167.0000,3
AE,2012-05,CRUDEOIL,TOTEXPSB,KL,10680.3078,3
AE,2012-05,CRUDEOIL,TOTEXPSB,KTONS,8843.7335,3
AE,2012-05,CRUDEOIL,TOTIMPSB,CONVBBL,7596.0000,3
AE,2012-05,CRUDEOIL,TOTIMPSB,KBBL,0.0000,3
AE,2012-05,CRUDEOIL,TOTIMPSB,KBD,0.0000,3
AE,2012-05,CRUDEOIL,TOTIMPSB,KL,0.0000,3
AE,2012-05,CRUDEOIL,TOTIMPSB,KTONS,0.0000,3
AE,2012-05,CRUDEOIL,TRANSBAK,CONVBBL,7596.0000,3
AE,2012-05,CRUDEOIL,TRANSBAK,KBBL,-,3
AE,2012-05,CRUDEOIL,TRANSBAK,KBD,-,3
AE,2012-05,CRUDEOIL,TRANSBAK,KL,-,3
AE,2012-05,CRUDEOIL,TRANSBAK,KTONS,-,3
AE,2012-06,CRUDEOIL,CLOSTLV,CONVBBL,7596.0000,3
AE,2012-06,CRUDEOIL,CLOSTLV,KBBL,0.0000,3
AE,2012-06,CRUDEOIL,CLOSTLV,KBD,x,3
AE,2012-06,CRUDEOIL,CLOSTLV,KL,0.0000,3
AE,2012-06,CRUDEOIL,CLOSTLV,KTONS,0.0000,3
AE,2012-06,CRUDEOIL,DIRECUSE,CONVBBL,7596.0000,3
AE,2012-06,CRUDEOIL,DIRECUSE,KBBL,1500.0000,3
AE,2012-06,CRUDEOIL,DIRECUSE,KBD,50.0000,3
AE,2012-06,CRUDEOIL,DIRECUSE,KL,238.4814,3
AE,2012-06,CRUDEOIL,DIRECUSE,KTONS,197.4724,3
AE,2012-06,CRUDEOIL,INDPROD,CONVBBL,7596.0000,3
AE,2012-06,CRUDEOIL,INDPROD,KBBL,82590.0000,1
AE,2012-06,CRUDEOIL,INDPROD,KBD,2753.0000,1
AE,2012-06,CRUDEOIL,INDPROD,KL,13130.7832,1
AE,2012-06,CRUDEOIL,INDPROD,KTONS,10872.8278,1
AE,2012-06,CRUDEOIL,OSOURCES,CONVBBL,7596.0000,3
AE,2012-06,CRUDEOIL,OSOURCES,KBBL,-,3
AE,2012-06,CRUDEOIL,OSOURCES,KBD,-,3
AE,2012-06,CRUDEOIL,OSOURCES,KL,-,3
AE,2012-06,CRUDEOIL,OSOURCES,KTONS,-,3
AE,2012-06,CRUDEOIL,REFINOBS,CONVBBL,7596.0000,3
AE,2012-06,CRUDEOIL,REFINOBS,KBBL,6750.0000,3
AE,2012-06,CRUDEOIL,REFINOBS,KBD,225.0000,3
AE,2012-06,CRUDEOIL,REFINOBS,KL,1073.1661,3
AE,2012-06,CRUDEOIL,REFINOBS,KTONS,888.6256,3
AE,2012-06,CRUDEOIL,STATDIFF,CONVBBL,7596.0000,3
AE,2012-06,CRUDEOIL,STATDIFF,KBBL,0.0000,3
AE,2012-06,CRUDEOIL,STATDIFF,KBD,0.0000,3
AE,2012-06,CRUDEOIL,STATDIFF,KL,0.0000,3
AE,2012-06,CRUDEOIL,STATDIFF,KTONS,0.0000,3
AE,2012-06,CRUDEOIL,STOCKCH,CONVBBL,7596.0000,3
AE,2012-06,CRUDEOIL,STOCKCH,KBBL,282.0000,3
AE,2012-06,CRUDEOIL,STOCKCH,KBD,x,3
AE,2012-06,CRUDEOIL,STOCKCH,KL,44.8345,3
AE,2012-06,CRUDEOIL,STOCKCH,KTONS,37.1248,3
AE,2012-06,CRUDEOIL,TOTEXPSB,CONVBBL,7596.0000,3
AE,2012-06,CRUDEOIL,TOTEXPSB,KBBL,74070.0000,3
AE,2012-06,CRUDEOIL,TOTEXPSB,KBD,2469.0000,3
AE,2012-06,CRUDEOIL,TOTEXPSB,KL,11776.2091,3
AE,2012-06,CRUDEOIL,TOTEXPSB,KTONS,9751.1848,3
AE,2012-06,CRUDEOIL,TOTIMPSB,CONVBBL,7596.0000,3
AE,2012-06,CRUDEOIL,TOTIMPSB,KBBL,0.0000,3
AE,2012-06,CRUDEOIL,TOTIMPSB,KBD,0.0000,3
AE,2012-06,CRUDEOIL,TOTIMPSB,KL,0.0000,3
AE,2012-06,CRUDEOIL,TOTIMPSB,KTONS,0.0000,3
AE,2012-06,CRUDEOIL,TRANSBAK,CONVBBL,7596.0000,3
AE,2012-06,CRUDEOIL,TRANSBAK,KBBL,-,3
AE,2012-06,CRUDEOIL,TRANSBAK,KBD,-,3
AE,2012-06,CRUDEOIL,TRANSBAK,KL,-,3
AE,2012-06,CRUDEOIL,TRANSBAK,KTONS,-,3
AE,2012-07,CRUDEOIL,CLOSTLV,CONVBBL,7596.0000,3
AE,2012-07,CRUDEOIL,CLOSTLV,KBBL,0.0000,3
AE,2012-07,CRUDEOIL,CLOSTLV,KBD,x,3
AE,2012-07,CRUDEOIL,CLOSTLV,KL,0.0000,3
AE,2012-07,CRUDEOIL,CLOSTLV,KTONS,0.0000,3
AE,2012-07,CRUDEOIL,DIRECUSE,CONVBBL,7596.0000,3
AE,2012-07,CRUDEOIL,DIRECUSE,KBBL,341.0000,3
AE,2012-07,CRUDEOIL,DIRECUSE,KBD,11.0000,3
AE,2012-07,CRUDEOIL,DIRECUSE,KL,54.2148,3
AE,2012-07,CRUDEOIL,DIRECUSE,KTONS,44.8920,3
AE,2012-07,CRUDEOIL,INDPROD,CONVBBL,7596.0000,3
AE,2012-07,CRUDEOIL,INDPROD,KBBL,86056.0000,1
AE,2012-07,CRUDEOIL,INDPROD,KBD,2776.0000,1
AE,2012-07,CRUDEOIL,INDPROD,KL,13681.8341,1
AE,2012-07,CRUDEOIL,INDPROD,KTONS,11329.1206,1
AE,2012-07,CRUDEOIL,OSOURCES,CONVBBL,7596.0000,3
AE,2012-07,CRUDEOIL,OSOURCES,KBBL,-,3
AE,2012-07,CRUDEOIL,OSOURCES,KBD,-,3
AE,2012-07,CRUDEOIL,OSOURCES,KL,-,3
AE,2012-07,CRUDEOIL,OSOURCES,KTONS,-,3
AE,2012-07,CRUDEOIL,REFINOBS,CONVBBL,7596.0000,3
AE,2012-07,CRUDEOIL,REFINOBS,KBBL,6789.0000,3
AE,2012-07,CRUDEOIL,REFINOBS,KBD,219.0000,3
AE,2012-07,CRUDEOIL,REFINOBS,KL,1079.3666,3
AE,2012-07,CRUDEOIL,REFINOBS,KTONS,893.7599,3
AE,2012-07,CRUDEOIL,STATDIFF,CONVBBL,7596.0000,3
AE,2012-07,CRUDEOIL,STATDIFF,KBBL,0.0000,3
AE,2012-07,CRUDEOIL,STATDIFF,KBD,0.0000,3
AE,2012-07,CRUDEOIL,STATDIFF,KL,0.0000,3
AE,2012-07,CRUDEOIL,STATDIFF,KTONS,0.0000,3
AE,2012-07,CRUDEOIL,STOCKCH,CONVBBL,7596.0000,3
AE,2012-07,CRUDEOIL,STOCKCH,KBBL,2980.0000,3
AE,2012-07,CRUDEOIL,STOCKCH,KBD,x,3
AE,2012-07,CRUDEOIL,STOCKCH,KL,473.7830,3
AE,2012-07,CRUDEOIL,STOCKCH,KTONS,392.3117,3
AE,2012-07,CRUDEOIL,TOTEXPSB,CONVBBL,7596.0000,3
AE,2012-07,CRUDEOIL,TOTEXPSB,KBBL,76632.0000,3
AE,2012-07,CRUDEOIL,TOTEXPSB,KBD,2472.0000,3
AE,2012-07,CRUDEOIL,TOTEXPSB,KL,12183.5352,3
AE,2012-07,CRUDEOIL,TOTEXPSB,KTONS,10088.4676,3
AE,2012-07,CRUDEOIL,TOTIMPSB,CONVBBL,7596.0000,3
AE,2012-07,CRUDEOIL,TOTIMPSB,KBBL,0.0000,3
AE,2012-07,CRUDEOIL,TOTIMPSB,KBD,0.0000,3
AE,2012-07,CRUDEOIL,TOTIMPSB,KL,0.0000,3
AE,2012-07,CRUDEOIL,TOTIMPSB,KTONS,0.0000,3
AE,2012-07,CRUDEOIL,TRANSBAK,CONVBBL,7596.0000,3
AE,2012-07,CRUDEOIL,TRANSBAK,KBBL,-,3
AE,2012-07,CRUDEOIL,TRANSBAK,KBD,-,3
AE,2012-07,CRUDEOIL,TRANSBAK,KL,-,3
AE,2012-07,CRUDEOIL,TRANSBAK,KTONS,-,3
AE,2012-08,CRUDEOIL,CLOSTLV,CONVBBL,7596.0000,3
AE,2012-08,CRUDEOIL,CLOSTLV,KBBL,0.0000,3
AE,2012-08,CRUDEOIL,CLOSTLV,KBD,x,3
AE,2012-08,CRUDEOIL,CLOSTLV,KL,0.0000,3
AE,2012-08,CRUDEOIL,CLOSTLV,KTONS,0.0000,3
AE,2012-08,CRUDEOIL,DIRECUSE,CONVBBL,7596.0000,3
AE,2012-08,CRUDEOIL,DIRECUSE,KBBL,589.0000,3
AE,2012-08,CRUDEOIL,DIRECUSE,KBD,19.0000,3
AE,2012-08,CRUDEOIL,DIRECUSE,KL,93.6437,3
AE,2012-08,CRUDEOIL,DIRECUSE,KTONS,77.5408,3
AE,2012-08,CRUDEOIL,INDPROD,CONVBBL,7596.0000,3
AE,2012-08,CRUDEOIL,INDPROD,KBBL,84103.0000,1
AE,2012-08,CRUDEOIL,INDPROD,KBD,2713.0000,1
AE,2012-08,CRUDEOIL,INDPROD,KL,13371.3314,1
AE,2012-08,CRUDEOIL,INDPROD,KTONS,11072.0116,1
AE,2012-08,CRUDEOIL,OSOURCES,CONVBBL,7596.0000,3
AE,2012-08,CRUDEOIL,OSOURCES,KBBL,-,3
AE,2012-08,CRUDEOIL,OSOURCES,KBD,-,3
AE,2012-08,CRUDEOIL,OSOURCES,KL,-,3
AE,2012-08,CRUDEOIL,OSOURCES,KTONS,-,3
AE,2012-08,CRUDEOIL,REFINOBS,CONVBBL,7596.0000,3
AE,2012-08,CRUDEOIL,REFINOBS,KBBL,6820.0000,3
AE,2012-08,CRUDEOIL,REFINOBS,KBD,220.0000,3
AE,2012-08,CRUDEOIL,REFINOBS,KL,1084.2952,3
AE,2012-08,CRUDEOIL,REFINOBS,KTONS,897.8410,3
AE,2012-08,CRUDEOIL,STATDIFF,CONVBBL,7596.0000,3
AE,2012-08,CRUDEOIL,STATDIFF,KBBL,0.0000,3
AE,2012-08,CRUDEOIL,STATDIFF,KBD,0.0000,3
AE,2012-08,CRUDEOIL,STATDIFF,KL,0.0000,3
AE,2012-08,CRUDEOIL,STATDIFF,KTONS,0.0000,3
AE,2012-08,CRUDEOIL,STOCKCH,CONVBBL,7596.0000,3
AE,2012-08,CRUDEOIL,STOCKCH,KBBL,-4303.0000,3
