REF_AREA,TIME_PERIOD,ENERGY_PRODUCT,FLOW_BREAKDOWN,UNIT_MEASURE,OBS_VALUE,ASSESSMENT_CODE
AE,2018-03,CRUDEOIL,REFINOBS,KL,7866.0689,3
AE,2018-03,CRUDEOIL,REFINOBS,KTONS,6513.4281,3
AE,2018-03,CRUDEOIL,STATDIFF,CONVBBL,7596.0000,3
AE,2018-03,CRUDEOIL,STATDIFF,KBBL,-25203.0000,3
AE,2018-03,CRUDEOIL,STATDIFF,KBD,-813.0000,3
AE,2018-03,CRUDEOIL,STATDIFF,KL,-4006.9637,3
AE,2018-03,CRUDEOIL,STATDIFF,KTONS,-3317.9305,3
AE,2018-03,CRUDEOIL,STOCKCH,CONVBBL,7596.0000,3
AE,2018-03,CRUDEOIL,STOCKCH,KBBL,948.0000,3
AE,2018-03,CRUDEOIL,STOCKCH,KBD,x,3
AE,2018-03,CRUDEOIL,STOCKCH,KL,150.7202,3
AE,2018-03,CRUDEOIL,STOCKCH,KTONS,124.8025,3
AE,2018-03,CRUDEOIL,TOTEXPSB,CONVBBL,7596.0000,3
AE,2018-03,CRUDEOIL,TOTEXPSB,KBBL,69812.0000,3
AE,2018-03,CRUDEOIL,TOTEXPSB,KBD,2252.0000,3
AE,2018-03,CRUDEOIL,TOTEXPSB,KL,11099.2400,3
AE,2018-03,CRUDEOIL,TOTEXPSB,KTONS,9190.6266,3
AE,2018-03,CRUDEOIL,TOTIMPSB,CONVBBL,7596.0000,3
AE,2018-03,CRUDEOIL,TOTIMPSB,KBBL,1240.0000,3
AE,2018-03,CRUDEOIL,TOTIMPSB,KBD,40.0000,3
AE,2018-03,CRUDEOIL,TOTIMPSB,KL,197.1446,3
AE,2018-03,CRUDEOIL,TOTIMPSB,KTONS,163.2438,3
AE,2018-03,CRUDEOIL,TRANSBAK,CONVBBL,7596.0000,3
AE,2018-03,CRUDEOIL,TRANSBAK,KBBL,-,3
AE,2018-03,CRUDEOIL,TRANSBAK,KBD,-,3
AE,2018-03,CRUDEOIL,TRANSBAK,KL,-,3
AE,2018-03,CRUDEOIL,TRANSBAK,KTONS,-,3
AE,2018-04,CRUDEOIL,CLOSTLV,CONVBBL,7596.0000,3
AE,2018-04,CRUDEOIL,CLOSTLV,KBBL,1734.0000,3
AE,2018-04,CRUDEOIL,CLOSTLV,KBD,x,3
AE,2018-04,CRUDEOIL,CLOSTLV,KL,275.6844,3
AE,2018-04,CRUDEOIL,CLOSTLV,KTONS,228.2780,3
AE,2018-04,CRUDEOIL,DIRECUSE,CONVBBL,7596.0000,3
AE,2018-04,CRUDEOIL,DIRECUSE,KBBL,60.0000,3
AE,2018-04,CRUDEOIL,DIRECUSE,KBD,2.0000,3
AE,2018-04,CRUDEOIL,DIRECUSE,KL,9.5393,3
AE,2018-04,CRUDEOIL,DIRECUSE,KTONS,7.8989,3
AE,2018-04,CRUDEOIL,INDPROD,CONVBBL,7596.0000,3
AE,2018-04,CRUDEOIL,INDPROD,KBBL,93300.0000,1
AE,2018-04,CRUDEOIL,INDPROD,KBD,3110.0000,1
AE,2018-04,CRUDEOIL,INDPROD,KL,14833.5400,1
AE,2018-04,CRUDEOIL,INDPROD,KTONS,12282.7804,1
AE,2018-04,CRUDEOIL,OSOURCES,CONVBBL,7596.0000,3
AE,2018-04,CRUDEOIL,OSOURCES,KBBL,-,3
AE,2018-04,CRUDEOIL,OSOURCES,KBD,-,3
AE,2018-04,CRUDEOIL,OSOURCES,KL,-,3
AE,2018-04,CRUDEOIL,OSOURCES,KTONS,-,3
AE,2018-04,CRUDEOIL,REFINOBS,CONVBBL,7596.0000,3
AE,2018-04,CRUDEOIL,REFINOBS,KBBL,26730.0000,3
AE,2018-04,CRUDEOIL,REFINOBS,KBD,891.0000,3
AE,2018-04,CRUDEOIL,REFINOBS,KL,4249.7377,3
AE,2018-04,CRUDEOIL,REFINOBS,KTONS,3518.9573,3
AE,2018-04,CRUDEOIL,STATDIFF,CONVBBL,7596.0000,3
AE,2018-04,CRUDEOIL,STATDIFF,KBBL,-60.0000,3
AE,2018-04,CRUDEOIL,STATDIFF,KBD,-2.0000,3
AE,2018-04,CRUDEOIL,STATDIFF,KL,-9.5393,3
AE,2018-04,CRUDEOIL,STATDIFF,KTONS,-7.8989,3
AE,2018-04,CRUDEOIL,STOCKCH,CONVBBL,7596.0000,3
AE,2018-04,CRUDEOIL,STOCKCH,KBBL,2342.0000,3
AE,2018-04,CRUDEOIL,STOCKCH,KBD,x,3
AE,2018-04,CRUDEOIL,STOCKCH,KL,372.3489,3
AE,2018-04,CRUDEOIL,STOCKCH,KTONS,308.3202,3
AE,2018-04,CRUDEOIL,TOTEXPSB,CONVBBL,7596.0000,3
AE,2018-04,CRUDEOIL,TOTEXPSB,KBBL,64680.0000,3
AE,2018-04,CRUDEOIL,TOTEXPSB,KBD,2156.0000,3
AE,2018-04,CRUDEOIL,TOTEXPSB,KL,10283.3158,3
AE,2018-04,CRUDEOIL,TOTEXPSB,KTONS,8515.0079,3
AE,2018-04,CRUDEOIL,TOTIMPSB,CONVBBL,7596.0000,3
AE,2018-04,CRUDEOIL,TOTIMPSB,KBBL,330.0000,3
AE,2018-04,CRUDEOIL,TOTIMPSB,KBD,11.0000,3
AE,2018-04,CRUDEOIL,TOTIMPSB,KL,52.4659,3
AE,2018-04,CRUDEOIL,TOTIMPSB,KTONS,43.4439,3
AE,2018-04,CRUDEOIL,TRANSBAK,CONVBBL,7596.0000,3
AE,2018-04,CRUDEOIL,TRANSBAK,KBBL,-,3
AE,2018-04,CRUDEOIL,TRANSBAK,KBD,-,3
AE,2018-04,CRUDEOIL,TRANSBAK,KL,-,3
AE,2018-04,CRUDEOIL,TRANSBAK,KTONS,-,3
AE,2018-05,CRUDEOIL,CLOSTLV,CONVBBL,7596.0000,3
AE,2018-05,CRUDEOIL,CLOSTLV,KBBL,1825.0000,3
AE,2018-05,CRUDEOIL,CLOSTLV,KBD,x,3
AE,2018-05,CRUDEOIL,CLOSTLV,KL,290.1523,3
AE,2018-05,CRUDEOIL,CLOSTLV,KTONS,240.2580,3
AE,2018-05,CRUDEOIL,DIRECUSE,CONVBBL,7596.0000,3
AE,2018-05,CRUDEOIL,DIRECUSE,KBBL,0.0000,3
AE,2018-05,CRUDEOIL,DIRECUSE,KBD,0.0000,3
AE,2018-05,CRUDEOIL,DIRECUSE,KL,0.0000,3
AE,2018-05,CRUDEOIL,DIRECUSE,KTONS,0.0000,3
AE,2018-05,CRUDEOIL,INDPROD,CONVBBL,7596.0000,3
AE,2018-05,CRUDEOIL,INDPROD,KBBL,96689.0000,1
AE,2018-05,CRUDEOIL,INDPROD,KBD,3119.0000,1
AE,2018-05,CRUDEOIL,INDPROD,KL,15372.3489,1
AE,2018-05,CRUDEOIL,INDPROD,KTONS,12728.9363,1
AE,2018-05,CRUDEOIL,OSOURCES,CONVBBL,7596.0000,3
AE,2018-05,CRUDEOIL,OSOURCES,KBBL,-,3
AE,2018-05,CRUDEOIL,OSOURCES,KBD,-,3
AE,2018-05,CRUDEOIL,OSOURCES,KL,-,3
AE,2018-05,CRUDEOIL,OSOURCES,KTONS,-,3
AE,2018-05,CRUDEOIL,REFINOBS,CONVBBL,7596.0000,3
AE,2018-05,CRUDEOIL,REFINOBS,KBBL,28799.0000,3
AE,2018-05,CRUDEOIL,REFINOBS,KBD,929.0000,3
AE,2018-05,CRUDEOIL,REFINOBS,KL,4578.6829,3
AE,2018-05,CRUDEOIL,REFINOBS,KTONS,3791.3375,3
AE,2018-05,CRUDEOIL,STATDIFF,CONVBBL,7596.0000,3
AE,2018-05,CRUDEOIL,STATDIFF,KBBL,-5022.0000,3
AE,2018-05,CRUDEOIL,STATDIFF,KBD,-162.0000,3
AE,2018-05,CRUDEOIL,STATDIFF,KL,-798.4356,3
AE,2018-05,CRUDEOIL,STATDIFF,KTONS,-661.1374,3
AE,2018-05,CRUDEOIL,STOCKCH,CONVBBL,7596.0000,3
AE,2018-05,CRUDEOIL,STOCKCH,KBBL,5144.0000,3
AE,2018-05,CRUDEOIL,STOCKCH,KBD,x,3
AE,2018-05,CRUDEOIL,STOCKCH,KL,817.8320,3
AE,2018-05,CRUDEOIL,STOCKCH,KTONS,677.1985,3
AE,2018-05,CRUDEOIL,TOTEXPSB,CONVBBL,7596.0000,3
AE,2018-05,CRUDEOIL,TOTEXPSB,KBBL,68696.0000,3
AE,2018-05,CRUDEOIL,TOTEXPSB,KBD,2216.0000,3
AE,2018-05,CRUDEOIL,TOTEXPSB,KL,10921.8099,3
AE,2018-05,CRUDEOIL,TOTEXPSB,KTONS,9043.7072,3
AE,2018-05,CRUDEOIL,TOTIMPSB,CONVBBL,7596.0000,3
AE,2018-05,CRUDEOIL,TOTIMPSB,KBBL,930.0000,3
AE,2018-05,CRUDEOIL,TOTIMPSB,KBD,30.0000,3
AE,2018-05,CRUDEOIL,TOTIMPSB,KL,147.8584,3
AE,2018-05,CRUDEOIL,TOTIMPSB,KTONS,122.4329,3
AE,2018-05,CRUDEOIL,TRANSBAK,CONVBBL,7596.0000,3
AE,2018-05,CRUDEOIL,TRANSBAK,KBBL,-,3
AE,2018-05,CRUDEOIL,TRANSBAK,KBD,-,3
AE,2018-05,CRUDEOIL,TRANSBAK,KL,-,3
AE,2018-05,CRUDEOIL,TRANSBAK,KTONS,-,3
AE,2018-06,CRUDEOIL,CLOSTLV,CONVBBL,7596.0000,3
AE,2018-06,CRUDEOIL,CLOSTLV,KBBL,2882.0000,3
AE,2018-06,CRUDEOIL,CLOSTLV,KBD,x,3
AE,2018-06,CRUDEOIL,CLOSTLV,KL,458.2022,3
AE,2018-06,CRUDEOIL,CLOSTLV,KTONS,379.4102,3
AE,2018-06,CRUDEOIL,DIRECUSE,CONVBBL,7596.0000,3
AE,2018-06,CRUDEOIL,DIRECUSE,KBBL,1020.0000,3
AE,2018-06,CRUDEOIL,DIRECUSE,KBD,34.0000,3
AE,2018-06,CRUDEOIL,DIRECUSE,KL,162.1673,3
AE,2018-06,CRUDEOIL,DIRECUSE,KTONS,134.2812,3
AE,2018-06,CRUDEOIL,INDPROD,CONVBBL,7596.0000,3
AE,2018-06,CRUDEOIL,INDPROD,KBBL,95940.0000,1
AE,2018-06,CRUDEOIL,INDPROD,KBD,3198.0000,1
AE,2018-06,CRUDEOIL,INDPROD,KL,15253.2672,1
AE,2018-06,CRUDEOIL,INDPROD,KTONS,12630.3318,1
AE,2018-06,CRUDEOIL,OSOURCES,CONVBBL,7596.0000,3
AE,2018-06,CRUDEOIL,OSOURCES,KBBL,-,3
AE,2018-06,CRUDEOIL,OSOURCES,KBD,-,3
AE,2018-06,CRUDEOIL,OSOURCES,KL,-,3
AE,2018-06,CRUDEOIL,OSOURCES,KTONS,-,3
AE,2018-06,CRUDEOIL,REFINOBS,CONVBBL,7596.0000,3
AE,2018-06,CRUDEOIL,REFINOBS,KBBL,48360.0000,3
AE,2018-06,CRUDEOIL,REFINOBS,KBD,1612.0000,3
AE,2018-06,CRUDEOIL,REFINOBS,KL,7688.6387,3
AE,2018-06,CRUDEOIL,REFINOBS,KTONS,6366.5087,3
AE,2018-06,CRUDEOIL,STATDIFF,CONVBBL,7596.0000,3
AE,2018-06,CRUDEOIL,STATDIFF,KBBL,-13260.0000,3
AE,2018-06,CRUDEOIL,STATDIFF,KBD,-442.0000,3
AE,2018-06,CRUDEOIL,STATDIFF,KL,-2108.1751,3
AE,2018-06,CRUDEOIL,STATDIFF,KTONS,-1745.6556,3
AE,2018-06,CRUDEOIL,STOCKCH,CONVBBL,7596.0000,3
AE,2018-06,CRUDEOIL,STOCKCH,KBBL,-4193.0000,3
AE,2018-06,CRUDEOIL,STOCKCH,KBD,x,3
AE,2018-06,CRUDEOIL,STOCKCH,KL,-666.6349,3
AE,2018-06,CRUDEOIL,STOCKCH,KTONS,-552.0011,3
AE,2018-06,CRUDEOIL,TOTEXPSB,CONVBBL,7596.0000,3
AE,2018-06,CRUDEOIL,TOTEXPSB,KBBL,66060.0000,3
AE,2018-06,CRUDEOIL,TOTEXPSB,KBD,2202.0000,3
AE,2018-06,CRUDEOIL,TOTEXPSB,KL,10502.7187,3
AE,2018-06,CRUDEOIL,TOTEXPSB,KTONS,8696.6825,3
AE,2018-06,CRUDEOIL,TOTIMPSB,CONVBBL,7596.0000,3
AE,2018-06,CRUDEOIL,TOTIMPSB,KBBL,2040.0000,3
AE,2018-06,CRUDEOIL,TOTIMPSB,KBD,68.0000,3
AE,2018-06,CRUDEOIL,TOTIMPSB,KL,324.3346,3
AE,2018-06,CRUDEOIL,TOTIMPSB,KTONS,268.5624,3
AE,2018-06,CRUDEOIL,TRANSBAK,CONVBBL,7596.0000,3
AE,2018-06,CRUDEOIL,TRANSBAK,KBBL,-,3
AE,2018-06,CRUDEOIL,TRANSBAK,KBD,-,3
AE,2018-06,CRUDEOIL,TRANSBAK,KL,-,3
AE,2018-06,CRUDEOIL,TRANSBAK,KTONS,-,3
AE,2018-07,CRUDEOIL,CLOSTLV,CONVBBL,7596.0000,3
AE,2018-07,CRUDEOIL,CLOSTLV,KBBL,2743.0000,3
AE,2018-07,CRUDEOIL,CLOSTLV,KBD,x,3
AE,2018-07,CRUDEOIL,CLOSTLV,KL,436.1029,3
AE,2018-07,CRUDEOIL,CLOSTLV,KTONS,361.1111,3
AE,2018-07,CRUDEOIL,DIRECUSE,CONVBBL,7596.0000,3
AE,2018-07,CRUDEOIL,DIRECUSE,KBBL,1333.0000,3
AE,2018-07,CRUDEOIL,DIRECUSE,KBD,43.0000,3
AE,2018-07,CRUDEOIL,DIRECUSE,KL,211.9304,3
AE,2018-07,CRUDEOIL,DIRECUSE,KTONS,175.4871,3
AE,2018-07,CRUDEOIL,INDPROD,CONVBBL,7596.0000,3
AE,2018-07,CRUDEOIL,INDPROD,KBBL,99913.0000,1
AE,2018-07,CRUDEOIL,INDPROD,KBD,3223.0000,1
AE,2018-07,CRUDEOIL,INDPROD,KL,15884.9248,1
AE,2018-07,CRUDEOIL,INDPROD,KTONS,13153.3702,1
AE,2018-07,CRUDEOIL,OSOURCES,CONVBBL,7596.0000,3
AE,2018-07,CRUDEOIL,OSOURCES,KBBL,-,3
AE,2018-07,CRUDEOIL,OSOURCES,KBD,-,3
AE,2018-07,CRUDEOIL,OSOURCES,KL,-,3
AE,2018-07,CRUDEOIL,OSOURCES,KTONS,-,3
AE,2018-07,CRUDEOIL,REFINOBS,CONVBBL,7596.0000,3
AE,2018-07,CRUDEOIL,REFINOBS,KBBL,28923.0000,3
AE,2018-07,CRUDEOIL,REFINOBS,KBD,933.0000,3
AE,2018-07,CRUDEOIL,REFINOBS,KL,4598.3974,3
AE,2018-07,CRUDEOIL,REFINOBS,KTONS,3807.6619,3
AE,2018-07,CRUDEOIL,STATDIFF,CONVBBL,7596.0000,3
AE,2018-07,CRUDEOIL,STATDIFF,KBBL,1643.0000,3
AE,2018-07,CRUDEOIL,STATDIFF,KBD,53.0000,3
AE,2018-07,CRUDEOIL,STATDIFF,KL,261.2166,3
AE,2018-07,CRUDEOIL,STATDIFF,KTONS,216.2981,3
AE,2018-07,CRUDEOIL,STOCKCH,CONVBBL,7596.0000,3
AE,2018-07,CRUDEOIL,STOCKCH,KBBL,3612.0000,3
AE,2018-07,CRUDEOIL,STOCKCH,KBD,x,3
AE,2018-07,CRUDEOIL,STOCKCH,KL,574.2631,3
AE,2018-07,CRUDEOIL,STOCKCH,KTONS,475.5134,3
AE,2018-07,CRUDEOIL,TOTEXPSB,CONVBBL,7596.0000,3
AE,2018-07,CRUDEOIL,TOTEXPSB,KBBL,68262.0000,3
AE,2018-07,CRUDEOIL,TOTEXPSB,KBD,2202.0000,3
AE,2018-07,CRUDEOIL,TOTEXPSB,KL,10852.8093,3
AE,2018-07,CRUDEOIL,TOTEXPSB,KTONS,8986.5719,3
AE,2018-07,CRUDEOIL,TOTIMPSB,CONVBBL,7596.0000,3
AE,2018-07,CRUDEOIL,TOTIMPSB,KBBL,1178.0000,3
AE,2018-07,CRUDEOIL,TOTIMPSB,KBD,38.0000,3
AE,2018-07,CRUDEOIL,TOTIMPSB,KL,187.2874,3
AE,2018-07,CRUDEOIL,TOTIMPSB,KTONS,155.0816,3
AE,2018-07,CRUDEOIL,TRANSBAK,CONVBBL,7596.0000,3
AE,2018-07,CRUDEOIL,TRANSBAK,KBBL,-,3
AE,2018-07,CRUDEOIL,TRANSBAK,KBD,-,3
AE,2018-07,CRUDEOIL,TRANSBAK,KL,-,3
AE,2018-07,CRUDEOIL,TRANSBAK,KTONS,-,3
AE,2018-08,CRUDEOIL,CLOSTLV,CONVBBL,7596.0000,3
AE,2018-08,CRUDEOIL,CLOSTLV,KBBL,3888.0000,3
AE,2018-08,CRUDEOIL,CLOSTLV,KBD,x,3
AE,2018-08,CRUDEOIL,CLOSTLV,KL,618.1437,3
AE,2018-08,CRUDEOIL,CLOSTLV,KTONS,511.8483,3
AE,2018-08,CRUDEOIL,DIRECUSE,CONVBBL,7596.0000,3
AE,2018-08,CRUDEOIL,DIRECUSE,KBBL,217.0000,3
AE,2018-08,CRUDEOIL,DIRECUSE,KBD,7.0000,3
AE,2018-08,CRUDEOIL,DIRECUSE,KL,34.5003,3
AE,2018-08,CRUDEOIL,DIRECUSE,KTONS,28.5677,3
AE,2018-08,CRUDEOIL,INDPROD,CONVBBL,7596.0000,3
AE,2018-08,CRUDEOIL,INDPROD,KBBL,99634.0000,1
AE,2018-08,CRUDEOIL,INDPROD,KBD,3214.0000,1
AE,2018-08,CRUDEOIL,INDPROD,KL,15840.5673,1
AE,2018-08,CRUDEOIL,INDPROD,KTONS,13116.6403,1
AE,2018-08,CRUDEOIL,OSOURCES,CONVBBL,7596.0000,3
AE,2018-08,CRUDEOIL,OSOURCES,KBBL,-,3
AE,2018-08,CRUDEOIL,OSOURCES,KBD,-,3
AE,2018-08,CRUDEOIL,OSOURCES,KL,-,3
AE,2018-08,CRUDEOIL,OSOURCES,KTONS,-,3
AE,2018-08,CRUDEOIL,REFINOBS,CONVBBL,7596.0000,3
AE,2018-08,CRUDEOIL,REFINOBS,KBBL,28396.0000,3
AE,2018-08,CRUDEOIL,REFINOBS,KBD,916.0000,3
AE,2018-08,CRUDEOIL,REFINOBS,KL,4514.6110,3
AE,2018-08,CRUDEOIL,REFINOBS,KTONS,3738.2833,3
AE,2018-08,CRUDEOIL,STATDIFF,CONVBBL,7596.0000,3
AE,2018-08,CRUDEOIL,STATDIFF,KBBL,-868.0000,3
AE,2018-08,CRUDEOIL,STATDIFF,KBD,-28.0000,3
AE,2018-08,CRUDEOIL,STATDIFF,KL,-138.0012,3
AE,2018-08,CRUDEOIL,STATDIFF,KTONS,-114.2707,3
