REF_AREA,TIME_PERIOD,ENERGY_PRODUCT,FLOW_BREAKDOWN,UNIT_MEASURE,OBS_VALUE,ASSESSMENT_CODE
AE,2017-02,CRUDEOIL,TOTEXPSB,CONVBBL,7596.0000,3
AE,2017-02,CRUDEOIL,TOTEXPSB,KBBL,75124.0000,3
AE,2017-02,CRUDEOIL,TOTEXPSB,KBD,2683.0000,3
AE,2017-02,CRUDEOIL,TOTEXPSB,KL,11943.7820,3
AE,2017-02,CRUDEOIL,TOTEXPSB,KTONS,9889.9421,3
AE,2017-02,CRUDEOIL,TOTIMPSB,CONVBBL,7596.0000,3
AE,2017-02,CRUDEOIL,TOTIMPSB,KBBL,1316.0000,3
AE,2017-02,CRUDEOIL,TOTIMPSB,KBD,47.0000,3
AE,2017-02,CRUDEOIL,TOTIMPSB,KL,209.2276,3
AE,2017-02,CRUDEOIL,TOTIMPSB,KTONS,173.2491,3
AE,2017-02,CRUDEOIL,TRANSBAK,CONVBBL,7596.0000,3
AE,2017-02,CRUDEOIL,TRANSBAK,KBBL,-,3
AE,2017-02,CRUDEOIL,TRANSBAK,KBD,-,3
AE,2017-02,CRUDEOIL,TRANSBAK,KL,-,3
AE,2017-02,CRUDEOIL,TRANSBAK,KTONS,-,3
AE,2017-03,CRUDEOIL,CLOSTLV,CONVBBL,7596.0000,3
AE,2017-03,CRUDEOIL,CLOSTLV,KBBL,1432.0000,3
AE,2017-03,CRUDEOIL,CLOSTLV,KBD,x,3
AE,2017-03,CRUDEOIL,CLOSTLV,KL,227.6702,3
AE,2017-03,CRUDEOIL,CLOSTLV,KTONS,188.5203,3
AE,2017-03,CRUDEOIL,DIRECUSE,CONVBBL,7596.0000,3
AE,2017-03,CRUDEOIL,DIRECUSE,KBBL,775.0000,3
AE,2017-03,CRUDEOIL,DIRECUSE,KBD,25.0000,3
AE,2017-03,CRUDEOIL,DIRECUSE,KL,123.2154,3
AE,2017-03,CRUDEOIL,DIRECUSE,KTONS,102.0274,3
AE,2017-03,CRUDEOIL,INDPROD,CONVBBL,7596.0000,3
AE,2017-03,CRUDEOIL,INDPROD,KBBL,98208.0000,1
AE,2017-03,CRUDEOIL,INDPROD,KBD,3168.0000,1
AE,2017-03,CRUDEOIL,INDPROD,KL,15613.8510,1
AE,2017-03,CRUDEOIL,INDPROD,KTONS,12928.9100,1
AE,2017-03,CRUDEOIL,OSOURCES,CONVBBL,7596.0000,3
AE,2017-03,CRUDEOIL,OSOURCES,KBBL,-,3
AE,2017-03,CRUDEOIL,OSOURCES,KBD,-,3
AE,2017-03,CRUDEOIL,OSOURCES,KL,-,3
AE,2017-03,CRUDEOIL,OSOURCES,KTONS,-,3
AE,2017-03,CRUDEOIL,REFINOBS,CONVBBL,7596.0000,3
AE,2017-03,CRUDEOIL,REFINOBS,KBBL,25513.0000,3
AE,2017-03,CRUDEOIL,REFINOBS,KBD,823.0000,3
AE,2017-03,CRUDEOIL,REFINOBS,KL,4056.2498,3
AE,2017-03,CRUDEOIL,REFINOBS,KTONS,3358.7414,3
AE,2017-03,CRUDEOIL,STATDIFF,CONVBBL,7596.0000,3
AE,2017-03,CRUDEOIL,STATDIFF,KBBL,-1984.0000,3
AE,2017-03,CRUDEOIL,STATDIFF,KBD,-64.0000,3
AE,2017-03,CRUDEOIL,STATDIFF,KL,-315.4313,3
AE,2017-03,CRUDEOIL,STATDIFF,KTONS,-261.1901,3
AE,2017-03,CRUDEOIL,STOCKCH,CONVBBL,7596.0000,3
AE,2017-03,CRUDEOIL,STOCKCH,KBBL,603.0000,3
AE,2017-03,CRUDEOIL,STOCKCH,KBD,x,3
AE,2017-03,CRUDEOIL,STOCKCH,KL,95.8695,3
AE,2017-03,CRUDEOIL,STOCKCH,KTONS,79.3839,3
AE,2017-03,CRUDEOIL,TOTEXPSB,CONVBBL,7596.0000,3
AE,2017-03,CRUDEOIL,TOTEXPSB,KBBL,74648.0000,3
AE,2017-03,CRUDEOIL,TOTEXPSB,KBD,2408.0000,3
AE,2017-03,CRUDEOIL,TOTEXPSB,KL,11868.1039,3
AE,2017-03,CRUDEOIL,TOTEXPSB,KTONS,9827.2775,3
AE,2017-03,CRUDEOIL,TOTIMPSB,CONVBBL,7596.0000,3
AE,2017-03,CRUDEOIL,TOTIMPSB,KBBL,1364.0000,3
AE,2017-03,CRUDEOIL,TOTIMPSB,KBD,44.0000,3
AE,2017-03,CRUDEOIL,TOTIMPSB,KL,216.8590,3
AE,2017-03,CRUDEOIL,TOTIMPSB,KTONS,179.5682,3
AE,2017-03,CRUDEOIL,TRANSBAK,CONVBBL,7596.0000,3
AE,2017-03,CRUDEOIL,TRANSBAK,KBBL,-,3
AE,2017-03,CRUDEOIL,TRANSBAK,KBD,-,3
AE,2017-03,CRUDEOIL,TRANSBAK,KL,-,3
AE,2017-03,CRUDEOIL,TRANSBAK,KTONS,-,3
AE,2017-04,CRUDEOIL,CLOSTLV,CONVBBL,7596.0000,3
AE,2017-04,CRUDEOIL,CLOSTLV,KBBL,3390.0000,3
AE,2017-04,CRUDEOIL,CLOSTLV,KBD,x,3
AE,2017-04,CRUDEOIL,CLOSTLV,KL,538.9679,3
AE,2017-04,CRUDEOIL,CLOSTLV,KTONS,446.2875,3
AE,2017-04,CRUDEOIL,DIRECUSE,CONVBBL,7596.0000,3
AE,2017-04,CRUDEOIL,DIRECUSE,KBBL,660.0000,3
AE,2017-04,CRUDEOIL,DIRECUSE,KBD,22.0000,3
AE,2017-04,CRUDEOIL,DIRECUSE,KL,104.9318,3
AE,2017-04,CRUDEOIL,DIRECUSE,KTONS,86.8878,3
AE,2017-04,CRUDEOIL,INDPROD,CONVBBL,7596.0000,3
AE,2017-04,CRUDEOIL,INDPROD,KBBL,96240.0000,1
AE,2017-04,CRUDEOIL,INDPROD,KBD,3208.0000,1
AE,2017-04,CRUDEOIL,INDPROD,KL,15300.9635,1
AE,2017-04,CRUDEOIL,INDPROD,KTONS,12669.8262,1
AE,2017-04,CRUDEOIL,OSOURCES,CONVBBL,7596.0000,3
AE,2017-04,CRUDEOIL,OSOURCES,KBBL,-,3
AE,2017-04,CRUDEOIL,OSOURCES,KBD,-,3
AE,2017-04,CRUDEOIL,OSOURCES,KL,-,3
AE,2017-04,CRUDEOIL,OSOURCES,KTONS,-,3
AE,2017-04,CRUDEOIL,REFINOBS,CONVBBL,7596.0000,3
AE,2017-04,CRUDEOIL,REFINOBS,KBBL,25140.0000,3
AE,2017-04,CRUDEOIL,REFINOBS,KBD,838.0000,3
AE,2017-04,CRUDEOIL,REFINOBS,KL,3996.9474,3
AE,2017-04,CRUDEOIL,REFINOBS,KTONS,3309.6367,3
AE,2017-04,CRUDEOIL,STATDIFF,CONVBBL,7596.0000,3
AE,2017-04,CRUDEOIL,STATDIFF,KBBL,-2070.0000,3
AE,2017-04,CRUDEOIL,STATDIFF,KBD,-69.0000,3
AE,2017-04,CRUDEOIL,STATDIFF,KL,-329.1043,3
AE,2017-04,CRUDEOIL,STATDIFF,KTONS,-272.5118,3
AE,2017-04,CRUDEOIL,STOCKCH,CONVBBL,7596.0000,3
AE,2017-04,CRUDEOIL,STOCKCH,KBBL,9394.0000,3
AE,2017-04,CRUDEOIL,STOCKCH,KBD,x,3
AE,2017-04,CRUDEOIL,STOCKCH,KL,1493.5292,3
AE,2017-04,CRUDEOIL,STOCKCH,KTONS,1236.7035,3
AE,2017-04,CRUDEOIL,TOTEXPSB,CONVBBL,7596.0000,3
AE,2017-04,CRUDEOIL,TOTEXPSB,KBBL,64560.0000,3
AE,2017-04,CRUDEOIL,TOTEXPSB,KBD,2152.0000,3
AE,2017-04,CRUDEOIL,TOTEXPSB,KL,10264.2373,3
AE,2017-04,CRUDEOIL,TOTEXPSB,KTONS,8499.2101,3
AE,2017-04,CRUDEOIL,TOTIMPSB,CONVBBL,7596.0000,3
AE,2017-04,CRUDEOIL,TOTIMPSB,KBBL,1410.0000,3
AE,2017-04,CRUDEOIL,TOTIMPSB,KBD,47.0000,3
AE,2017-04,CRUDEOIL,TOTIMPSB,KL,224.1725,3
AE,2017-04,CRUDEOIL,TOTIMPSB,KTONS,185.6240,3
AE,2017-04,CRUDEOIL,TRANSBAK,CONVBBL,7596.0000,3
AE,2017-04,CRUDEOIL,TRANSBAK,KBBL,-,3
AE,2017-04,CRUDEOIL,TRANSBAK,KBD,-,3
AE,2017-04,CRUDEOIL,TRANSBAK,KL,-,3
AE,2017-04,CRUDEOIL,TRANSBAK,KTONS,-,3
AE,2017-05,CRUDEOIL,CLOSTLV,CONVBBL,7596.0000,3
AE,2017-05,CRUDEOIL,CLOSTLV,KBBL,3571.0000,3
AE,2017-05,CRUDEOIL,CLOSTLV,KBD,x,3
AE,2017-05,CRUDEOIL,CLOSTLV,KL,567.7446,3
AE,2017-05,CRUDEOIL,CLOSTLV,KTONS,470.1159,3
AE,2017-05,CRUDEOIL,DIRECUSE,CONVBBL,7596.0000,3
AE,2017-05,CRUDEOIL,DIRECUSE,KBBL,93.0000,3
AE,2017-05,CRUDEOIL,DIRECUSE,KBD,3.0000,3
AE,2017-05,CRUDEOIL,DIRECUSE,KL,14.7858,3
AE,2017-05,CRUDEOIL,DIRECUSE,KTONS,12.2433,3
AE,2017-05,CRUDEOIL,INDPROD,CONVBBL,7596.0000,3
AE,2017-05,CRUDEOIL,INDPROD,KBBL,99386.0000,1
AE,2017-05,CRUDEOIL,INDPROD,KBD,3206.0000,1
AE,2017-05,CRUDEOIL,INDPROD,KL,15801.1384,1
AE,2017-05,CRUDEOIL,INDPROD,KTONS,13083.9916,1
AE,2017-05,CRUDEOIL,OSOURCES,CONVBBL,7596.0000,3
AE,2017-05,CRUDEOIL,OSOURCES,KBBL,-,3
AE,2017-05,CRUDEOIL,OSOURCES,KBD,-,3
AE,2017-05,CRUDEOIL,OSOURCES,KL,-,3
AE,2017-05,CRUDEOIL,OSOURCES,KTONS,-,3
AE,2017-05,CRUDEOIL,REFINOBS,CONVBBL,7596.0000,3
AE,2017-05,CRUDEOIL,REFINOBS,KBBL,26784.0000,3
AE,2017-05,CRUDEOIL,REFINOBS,KBD,864.0000,3
AE,2017-05,CRUDEOIL,REFINOBS,KL,4258.3230,3
AE,2017-05,CRUDEOIL,REFINOBS,KTONS,3526.0664,3
AE,2017-05,CRUDEOIL,STATDIFF,CONVBBL,7596.0000,3
AE,2017-05,CRUDEOIL,STATDIFF,KBBL,682.0000,3
AE,2017-05,CRUDEOIL,STATDIFF,KBD,22.0000,3
AE,2017-05,CRUDEOIL,STATDIFF,KL,108.4295,3
AE,2017-05,CRUDEOIL,STATDIFF,KTONS,89.7841,3
AE,2017-05,CRUDEOIL,STOCKCH,CONVBBL,7596.0000,3
AE,2017-05,CRUDEOIL,STOCKCH,KBBL,-7792.0000,3
AE,2017-05,CRUDEOIL,STOCKCH,KBD,x,3
AE,2017-05,CRUDEOIL,STOCKCH,KL,-1238.8311,3
AE,2017-05,CRUDEOIL,STOCKCH,KTONS,-1025.8031,3
AE,2017-05,CRUDEOIL,TOTEXPSB,CONVBBL,7596.0000,3
AE,2017-05,CRUDEOIL,TOTEXPSB,KBBL,81189.0000,3
AE,2017-05,CRUDEOIL,TOTEXPSB,KBD,2619.0000,3
AE,2017-05,CRUDEOIL,TOTEXPSB,KL,12908.0416,3
AE,2017-05,CRUDEOIL,TOTEXPSB,KTONS,10688.3886,3
AE,2017-05,CRUDEOIL,TOTIMPSB,CONVBBL,7596.0000,3
AE,2017-05,CRUDEOIL,TOTIMPSB,KBBL,1550.0000,3
AE,2017-05,CRUDEOIL,TOTIMPSB,KBD,50.0000,3
AE,2017-05,CRUDEOIL,TOTIMPSB,KL,246.4307,3
AE,2017-05,CRUDEOIL,TOTIMPSB,KTONS,204.0548,3
AE,2017-05,CRUDEOIL,TRANSBAK,CONVBBL,7596.0000,3
AE,2017-05,CRUDEOIL,TRANSBAK,KBBL,-,3
AE,2017-05,CRUDEOIL,TRANSBAK,KBD,-,3
AE,2017-05,CRUDEOIL,TRANSBAK,KL,-,3
AE,2017-05,CRUDEOIL,TRANSBAK,KTONS,-,3
AE,2017-06,CRUDEOIL,CLOSTLV,CONVBBL,7596.0000,3
AE,2017-06,CRUDEOIL,CLOSTLV,KBBL,3571.0000,3
AE,2017-06,CRUDEOIL,CLOSTLV,KBD,x,3
AE,2017-06,CRUDEOIL,CLOSTLV,KL,567.7446,3
AE,2017-06,CRUDEOIL,CLOSTLV,KTONS,470.1159,3
AE,2017-06,CRUDEOIL,DIRECUSE,CONVBBL,7596.0000,3
AE,2017-06,CRUDEOIL,DIRECUSE,KBBL,90.0000,3
AE,2017-06,CRUDEOIL,DIRECUSE,KBD,3.0000,3
AE,2017-06,CRUDEOIL,DIRECUSE,KL,14.3089,3
AE,2017-06,CRUDEOIL,DIRECUSE,KTONS,11.8483,3
AE,2017-06,CRUDEOIL,INDPROD,CONVBBL,7596.0000,3
AE,2017-06,CRUDEOIL,INDPROD,KBBL,96180.0000,1
AE,2017-06,CRUDEOIL,INDPROD,KBD,3206.0000,1
AE,2017-06,CRUDEOIL,INDPROD,KL,15291.4242,1
AE,2017-06,CRUDEOIL,INDPROD,KTONS,12661.9273,1
AE,2017-06,CRUDEOIL,OSOURCES,CONVBBL,7596.0000,3
AE,2017-06,CRUDEOIL,OSOURCES,KBBL,-,3
AE,2017-06,CRUDEOIL,OSOURCES,KBD,-,3
AE,2017-06,CRUDEOIL,OSOURCES,KL,-,3
AE,2017-06,CRUDEOIL,OSOURCES,KTONS,-,3
AE,2017-06,CRUDEOIL,REFINOBS,CONVBBL,7596.0000,3
AE,2017-06,CRUDEOIL,REFINOBS,KBBL,25920.0000,3
AE,2017-06,CRUDEOIL,REFINOBS,KBD,864.0000,3
AE,2017-06,CRUDEOIL,REFINOBS,KL,4120.9577,3
AE,2017-06,CRUDEOIL,REFINOBS,KTONS,3412.3223,3
AE,2017-06,CRUDEOIL,STATDIFF,CONVBBL,7596.0000,3
AE,2017-06,CRUDEOIL,STATDIFF,KBBL,660.0000,3
AE,2017-06,CRUDEOIL,STATDIFF,KBD,22.0000,3
AE,2017-06,CRUDEOIL,STATDIFF,KL,104.9318,3
AE,2017-06,CRUDEOIL,STATDIFF,KTONS,86.8878,3
AE,2017-06,CRUDEOIL,STOCKCH,CONVBBL,7596.0000,3
AE,2017-06,CRUDEOIL,STOCKCH,KBBL,-7541.0000,3
AE,2017-06,CRUDEOIL,STOCKCH,KBD,x,3
AE,2017-06,CRUDEOIL,STOCKCH,KL,-1198.9252,3
AE,2017-06,CRUDEOIL,STOCKCH,KTONS,-992.7593,3
AE,2017-06,CRUDEOIL,TOTEXPSB,CONVBBL,7596.0000,3
AE,2017-06,CRUDEOIL,TOTEXPSB,KBBL,78570.0000,3
AE,2017-06,CRUDEOIL,TOTEXPSB,KBD,2619.0000,3
AE,2017-06,CRUDEOIL,TOTEXPSB,KL,12491.6532,3
AE,2017-06,CRUDEOIL,TOTEXPSB,KTONS,10343.6019,3
AE,2017-06,CRUDEOIL,TOTIMPSB,CONVBBL,7596.0000,3
AE,2017-06,CRUDEOIL,TOTIMPSB,KBBL,1500.0000,3
AE,2017-06,CRUDEOIL,TOTIMPSB,KBD,50.0000,3
AE,2017-06,CRUDEOIL,TOTIMPSB,KL,238.4814,3
AE,2017-06,CRUDEOIL,TOTIMPSB,KTONS,197.4724,3
AE,2017-06,CRUDEOIL,TRANSBAK,CONVBBL,7596.0000,3
AE,2017-06,CRUDEOIL,TRANSBAK,KBBL,-,3
AE,2017-06,CRUDEOIL,TRANSBAK,KBD,-,3
AE,2017-06,CRUDEOIL,TRANSBAK,KL,-,3
AE,2017-06,CRUDEOIL,TRANSBAK,KTONS,-,3
AE,2017-07,CRUDEOIL,CLOSTLV,CONVBBL,7596.0000,3
AE,2017-07,CRUDEOIL,CLOSTLV,KBBL,2397.0000,3
AE,2017-07,CRUDEOIL,CLOSTLV,KBD,x,3
AE,2017-07,CRUDEOIL,CLOSTLV,KL,381.0932,3
AE,2017-07,CRUDEOIL,CLOSTLV,KTONS,315.5608,3
AE,2017-07,CRUDEOIL,DIRECUSE,CONVBBL,7596.0000,3
AE,2017-07,CRUDEOIL,DIRECUSE,KBBL,124.0000,3
AE,2017-07,CRUDEOIL,DIRECUSE,KBD,4.0000,3
AE,2017-07,CRUDEOIL,DIRECUSE,KL,19.7145,3
AE,2017-07,CRUDEOIL,DIRECUSE,KTONS,16.3244,3
AE,2017-07,CRUDEOIL,INDPROD,CONVBBL,7596.0000,3
AE,2017-07,CRUDEOIL,INDPROD,KBBL,99727.0000,1
AE,2017-07,CRUDEOIL,INDPROD,KBD,3217.0000,1
AE,2017-07,CRUDEOIL,INDPROD,KL,15855.3531,1
AE,2017-07,CRUDEOIL,INDPROD,KTONS,13128.8836,1
AE,2017-07,CRUDEOIL,OSOURCES,CONVBBL,7596.0000,3
AE,2017-07,CRUDEOIL,OSOURCES,KBBL,-,3
AE,2017-07,CRUDEOIL,OSOURCES,KBD,-,3
AE,2017-07,CRUDEOIL,OSOURCES,KL,-,3
AE,2017-07,CRUDEOIL,OSOURCES,KTONS,-,3
AE,2017-07,CRUDEOIL,REFINOBS,CONVBBL,7596.0000,3
AE,2017-07,CRUDEOIL,REFINOBS,KBBL,27404.0000,3
AE,2017-07,CRUDEOIL,REFINOBS,KBD,884.0000,3
AE,2017-07,CRUDEOIL,REFINOBS,KL,4356.8953,3
AE,2017-07,CRUDEOIL,REFINOBS,KTONS,3607.6883,3
AE,2017-07,CRUDEOIL,STATDIFF,CONVBBL,7596.0000,3
AE,2017-07,CRUDEOIL,STATDIFF,KBBL,403.0000,3
AE,2017-07,CRUDEOIL,STATDIFF,KBD,13.0000,3
AE,2017-07,CRUDEOIL,STATDIFF,KL,64.0720,3
AE,2017-07,CRUDEOIL,STATDIFF,KTONS,53.0542,3
AE,2017-07,CRUDEOIL,STOCKCH,CONVBBL,7596.0000,3
AE,2017-07,CRUDEOIL,STOCKCH,KBBL,-5162.0000,3
AE,2017-07,CRUDEOIL,STOCKCH,KBD,x,3
AE,2017-07,CRUDEOIL,STOCKCH,KL,-820.6938,3
AE,2017-07,CRUDEOIL,STOCKCH,KTONS,-679.5682,3
AE,2017-07,CRUDEOIL,TOTEXPSB,CONVBBL,7596.0000,3
AE,2017-07,CRUDEOIL,TOTEXPSB,KBBL,76973.0000,3
AE,2017-07,CRUDEOIL,TOTEXPSB,KBD,2483.0000,3
AE,2017-07,CRUDEOIL,TOTEXPSB,KL,12237.7500,3
AE,2017-07,CRUDEOIL,TOTEXPSB,KTONS,10133.3597,3
AE,2017-07,CRUDEOIL,TOTIMPSB,CONVBBL,7596.0000,3
AE,2017-07,CRUDEOIL,TOTIMPSB,KBBL,0.0000,3
AE,2017-07,CRUDEOIL,TOTIMPSB,KBD,0.0000,3
AE,2017-07,CRUDEOIL,TOTIMPSB,KL,0.0000,3
AE,2017-07,CRUDEOIL,TOTIMPSB,KTONS,0.0000,3
AE,2017-07,CRUDEOIL,TRANSBAK,CONVBBL,7596.0000,3
AE,2017-07,CRUDEOIL,TRANSBAK,KBBL,-,3
AE,2017-07,CRUDEOIL,TRANSBAK,KBD,-,3
AE,2017-07,CRUDEOIL,TRANSBAK,KL,-,3
AE,2017-07,CRUDEOIL,TRANSBAK,KTONS,-,3
AE,2017-08,CRUDEOIL,CLOSTLV,CONVBBL,7596.0000,3
AE,2017-08,CRUDEOIL,CLOSTLV,KBBL,2391.0000,3
AE,2017-08,CRUDEOIL,CLOSTLV,KBD,x,3
AE,2017-08,CRUDEOIL,CLOSTLV,KL,380.1393,3
AE,2017-08,CRUDEOIL,CLOSTLV,KTONS,314.7709,3
AE,2017-08,CRUDEOIL,DIRECUSE,CONVBBL,7596.0000,3
AE,2017-08,CRUDEOIL,DIRECUSE,KBBL,0.0000,3
AE,2017-08,CRUDEOIL,DIRECUSE,KBD,0.0000,3
AE,2017-08,CRUDEOIL,DIRECUSE,KL,0.0000,3
AE,2017-08,CRUDEOIL,DIRECUSE,KTONS,0.0000,3
AE,2017-08,CRUDEOIL,INDPROD,CONVBBL,7596.0000,3
AE,2017-08,CRUDEOIL,INDPROD,KBBL,99045.0000,1
AE,2017-08,CRUDEOIL,INDPROD,KBD,3195.0000,1
AE,2017-08,CRUDEOIL,INDPROD,KL,15746.9236,1
AE,2017-08,CRUDEOIL,INDPROD,KTONS,13039.0995,1
AE,2017-08,CRUDEOIL,OSOURCES,CONVBBL,7596.0000,3
AE,2017-08,CRUDEOIL,OSOURCES,KBBL,-,3
AE,2017-08,CRUDEOIL,OSOURCES,KBD,-,3
AE,2017-08,CRUDEOIL,OSOURCES,KL,-,3
AE,2017-08,CRUDEOIL,OSOURCES,KTONS,-,3
AE,2017-08,CRUDEOIL,REFINOBS,CONVBBL,7596.0000,3
AE,2017-08,CRUDEOIL,REFINOBS,KBBL,28272.0000,3
AE,2017-08,CRUDEOIL,REFINOBS,KBD,912.0000,3
AE,2017-08,CRUDEOIL,REFINOBS,KL,4494.8965,3
AE,2017-08,CRUDEOIL,REFINOBS,KTONS,3721.9589,3
AE,2017-08,CRUDEOIL,STATDIFF,CONVBBL,7596.0000,3
AE,2017-08,CRUDEOIL,STATDIFF,KBBL,-2418.0000,3
AE,2017-08,CRUDEOIL,STATDIFF,KBD,-78.0000,3
AE,2017-08,CRUDEOIL,STATDIFF,KL,-384.4319,3
AE,2017-08,CRUDEOIL,STATDIFF,KTONS,-318.3254,3
